[runlim] version:		1.10
[runlim] sample:		2300.4 time, 311.0 real, 7701.9 MB
[runlim] sample:		2375.4 time, 321.0 real, 7703.9 MB
[runlim] sample:		2454.7 time, 331.0 real, 7767.9 MB
[runlim] sample:		2533.9 time, 341.0 real, 7865.1 MB
[runlim] sample:		2613.2 time, 351.0 real, 7867.4 MB
[runlim] sample:		2692.5 time, 361.0 real, 7867.4 MB
[runlim] sample:		2771.8 time, 371.0 real, 7871.7 MB
[runlim] sample:		2850.8 time, 381.0 real, 7874.8 MB
[runlim] sample:		2930.1 time, 391.0 real, 7998.3 MB
[runlim] sample:		3009.2 time, 401.0 real, 7875.1 MB
[runlim] sample:		3088.5 time, 411.0 real, 7873.6 MB
[runlim] sample:		3167.8 time, 421.0 real, 7901.8 MB
[runlim] sample:		3246.6 time, 431.0 real, 7902.2 MB
[runlim] sample:		3325.8 time, 441.0 real, 7902.2 MB
[runlim] sample:		3405.1 time, 451.0 real, 7925.3 MB
[runlim] sample:		3484.3 time, 461.0 real, 7943.1 MB
[runlim] sample:		3563.6 time, 471.0 real, 8049.9 MB
[runlim] sample:		3642.9 time, 481.0 real, 8158.7 MB
[runlim] sample:		3722.2 time, 491.0 real, 8246.6 MB
[runlim] sample:		3801.4 time, 501.0 real, 8308.5 MB
[runlim] sample:		3880.7 time, 511.0 real, 8308.5 MB
[runlim] sample:		3959.2 time, 521.0 real, 8347.2 MB
[runlim] sample:		4038.4 time, 531.0 real, 8437.1 MB
[runlim] sample:		4117.6 time, 541.0 real, 8526.2 MB
[runlim] sample:		4195.9 time, 551.0 real, 8558.8 MB
[runlim] sample:		4275.1 time, 561.0 real, 8555.8 MB
[runlim] sample:		4354.3 time, 571.0 real, 8559.7 MB
[runlim] sample:		4433.4 time, 581.0 real, 8575.4 MB
[runlim] sample:		4512.7 time, 591.0 real, 8581.0 MB
[runlim] sample:		4591.9 time, 601.0 real, 8583.6 MB
[runlim] sample:		4670.1 time, 611.0 real, 8584.6 MB
[runlim] sample:		4748.1 time, 621.0 real, 8585.1 MB
[runlim] sample:		4826.2 time, 631.0 real, 8585.1 MB
[runlim] sample:		4904.1 time, 641.0 real, 8585.1 MB
[runlim] sample:		4982.2 time, 651.0 real, 8585.1 MB
[runlim] sample:		5060.4 time, 661.0 real, 8585.1 MB
[runlim] sample:		5138.1 time, 671.0 real, 8590.7 MB
[runlim] sample:		5214.8 time, 681.0 real, 8595.0 MB
[runlim] sample:		5291.2 time, 691.0 real, 8596.8 MB
[runlim] sample:		5365.0 time, 701.0 real, 8598.1 MB
[runlim] sample:		5439.4 time, 711.0 real, 8598.9 MB
[runlim] sample:		5515.0 time, 721.0 real, 8599.7 MB
[runlim] sample:		5591.1 time, 731.0 real, 8600.4 MB
[runlim] sample:		5667.4 time, 741.0 real, 8600.7 MB
[runlim] sample:		5743.4 time, 751.0 real, 8605.3 MB
[runlim] sample:		5819.2 time, 761.0 real, 8618.0 MB
[runlim] sample:		5895.5 time, 771.0 real, 8661.4 MB
[runlim] sample:		5970.5 time, 781.0 real, 8619.3 MB
[runlim] sample:		6046.2 time, 791.0 real, 8620.3 MB
[runlim] sample:		6125.5 time, 801.0 real, 8621.1 MB
[runlim] sample:		6204.7 time, 811.0 real, 8621.6 MB
[runlim] sample:		6283.9 time, 821.0 real, 8622.7 MB
[runlim] sample:		6363.2 time, 831.0 real, 8623.2 MB
[runlim] sample:		6442.5 time, 841.0 real, 8623.7 MB
[runlim] sample:		6521.8 time, 851.0 real, 8624.0 MB
[runlim] sample:		6601.1 time, 861.0 real, 8625.8 MB
[runlim] sample:		6680.4 time, 871.0 real, 8626.6 MB
[runlim] sample:		6759.5 time, 881.0 real, 8626.9 MB
[runlim] sample:		6838.8 time, 891.0 real, 8627.9 MB
[runlim] sample:		6918.1 time, 901.0 real, 8628.7 MB
[runlim] sample:		6997.3 time, 911.0 real, 9025.2 MB
[runlim] sample:		7072.1 time, 921.0 real, 8686.2 MB
[runlim] sample:		7151.4 time, 931.0 real, 8687.0 MB
[runlim] sample:		7230.5 time, 941.0 real, 8687.2 MB
[runlim] sample:		7309.8 time, 951.0 real, 8687.7 MB
[runlim] sample:		7389.1 time, 961.0 real, 8730.5 MB
[runlim] sample:		7468.3 time, 971.0 real, 8773.8 MB
[runlim] sample:		7547.5 time, 981.0 real, 8774.3 MB
[runlim] sample:		7626.8 time, 991.0 real, 8774.3 MB
[runlim] sample:		7706.0 time, 1001.0 real, 8786.9 MB
[runlim] sample:		7785.3 time, 1011.0 real, 8796.3 MB
[runlim] sample:		7864.7 time, 1021.0 real, 8837.3 MB
[runlim] sample:		7944.0 time, 1031.0 real, 8869.8 MB
[runlim] sample:		8023.3 time, 1041.0 real, 8870.1 MB
[runlim] sample:		8102.6 time, 1051.0 real, 8838.9 MB
[runlim] sample:		8181.7 time, 1061.0 real, 8838.9 MB
[runlim] sample:		8261.0 time, 1071.0 real, 8839.4 MB
[runlim] sample:		8340.4 time, 1081.0 real, 8839.9 MB
[runlim] sample:		8419.7 time, 1091.0 real, 8840.2 MB
[runlim] sample:		8499.0 time, 1101.0 real, 8840.2 MB
[runlim] sample:		8578.4 time, 1111.0 real, 8840.7 MB
[runlim] sample:		8657.6 time, 1121.0 real, 8841.2 MB
[runlim] sample:		8736.9 time, 1131.0 real, 8841.5 MB
[runlim] sample:		8816.2 time, 1141.0 real, 9147.8 MB
[runlim] sample:		8895.5 time, 1151.0 real, 8841.8 MB
[runlim] sample:		8974.8 time, 1161.0 real, 8842.1 MB
[runlim] sample:		9054.1 time, 1171.0 real, 8842.3 MB
[runlim] sample:		9133.4 time, 1181.0 real, 8843.0 MB
[runlim] sample:		9212.5 time, 1191.0 real, 8843.3 MB
[runlim] sample:		9291.6 time, 1201.0 real, 8843.5 MB
[runlim] sample:		9370.8 time, 1211.0 real, 8843.8 MB
[runlim] sample:		9450.0 time, 1221.0 real, 8844.3 MB
[runlim] sample:		9529.4 time, 1231.0 real, 8901.3 MB
[runlim] sample:		9608.6 time, 1241.0 real, 8847.8 MB
[runlim] sample:		9687.8 time, 1251.0 real, 8849.4 MB
[runlim] sample:		9767.2 time, 1261.0 real, 8850.2 MB
[runlim] sample:		9846.5 time, 1271.0 real, 8850.4 MB
[runlim] sample:		9925.3 time, 1281.0 real, 8893.4 MB
[runlim] sample:		10004.5 time, 1291.0 real, 8851.5 MB
[runlim] sample:		10083.7 time, 1301.0 real, 8851.7 MB
[runlim] sample:		10163.0 time, 1311.0 real, 8854.8 MB
[runlim] sample:		10242.3 time, 1321.0 real, 8898.6 MB
[runlim] sample:		10321.7 time, 1331.0 real, 8856.4 MB
[runlim] sample:		10401.0 time, 1341.0 real, 8856.9 MB
[runlim] sample:		10480.3 time, 1351.0 real, 8857.7 MB
[runlim] sample:		10559.5 time, 1361.0 real, 8857.7 MB
[runlim] sample:		10638.8 time, 1371.0 real, 8857.7 MB
[runlim] sample:		10718.1 time, 1381.0 real, 8859.7 MB
[runlim] sample:		10797.4 time, 1391.0 real, 8859.7 MB
[runlim] sample:		10876.7 time, 1401.0 real, 8859.7 MB
[runlim] sample:		10956.0 time, 1411.0 real, 8860.0 MB
[runlim] sample:		11035.2 time, 1421.0 real, 8860.2 MB
[runlim] sample:		11114.5 time, 1431.0 real, 8860.4 MB
[runlim] sample:		11193.8 time, 1441.0 real, 8860.9 MB
[runlim] sample:		11273.1 time, 1451.0 real, 8861.2 MB
[runlim] sample:		11352.4 time, 1461.0 real, 8861.4 MB
[runlim] sample:		11431.7 time, 1471.0 real, 8861.4 MB
[runlim] sample:		11510.9 time, 1481.0 real, 9044.2 MB
[runlim] sample:		11590.1 time, 1491.0 real, 8863.7 MB
[runlim] sample:		11669.4 time, 1501.0 real, 8864.0 MB
[runlim] sample:		11748.8 time, 1511.0 real, 8864.3 MB
[runlim] sample:		11823.4 time, 1521.0 real, 8873.8 MB
[runlim] sample:		11902.7 time, 1531.0 real, 8884.0 MB
[runlim] sample:		11981.9 time, 1541.0 real, 8886.1 MB
[runlim] sample:		12061.2 time, 1551.0 real, 8887.4 MB
[runlim] sample:		12140.5 time, 1561.0 real, 8890.0 MB
[runlim] sample:		12219.9 time, 1571.0 real, 8890.2 MB
[runlim] sample:		12299.2 time, 1581.0 real, 8949.6 MB
[runlim] sample:		12378.5 time, 1591.0 real, 8907.5 MB
[runlim] sample:		12457.7 time, 1601.0 real, 8907.5 MB
[runlim] sample:		12537.0 time, 1611.0 real, 9013.2 MB
[runlim] sample:		12616.4 time, 1621.0 real, 8918.0 MB
[runlim] sample:		12695.7 time, 1631.0 real, 8961.0 MB
[runlim] sample:		12775.0 time, 1641.0 real, 8918.6 MB
[runlim] sample:		12854.3 time, 1651.0 real, 8961.4 MB
[runlim] sample:		12933.5 time, 1661.0 real, 8918.9 MB
[runlim] sample:		13012.8 time, 1671.0 real, 8918.9 MB
[runlim] sample:		13092.2 time, 1681.0 real, 8919.1 MB
[runlim] sample:		13171.5 time, 1691.0 real, 8919.4 MB
[runlim] sample:		13250.8 time, 1701.0 real, 8948.0 MB
[runlim] sample:		13330.1 time, 1711.0 real, 8948.2 MB
[runlim] sample:		13409.4 time, 1721.0 real, 8948.3 MB
[runlim] sample:		13488.7 time, 1731.0 real, 8948.4 MB
[runlim] sample:		13568.0 time, 1741.0 real, 8948.4 MB
[runlim] sample:		13647.3 time, 1751.0 real, 8948.4 MB
[runlim] sample:		13726.6 time, 1761.0 real, 8948.4 MB
[runlim] sample:		13806.0 time, 1771.0 real, 8948.4 MB
[runlim] sample:		13885.2 time, 1781.0 real, 8948.5 MB
[runlim] sample:		13964.5 time, 1791.0 real, 8948.5 MB
[runlim] sample:		14042.5 time, 1801.0 real, 8770.7 MB
[runlim] end:			Sat May 10 11:22:39 2025
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			1803.26 seconds
[runlim] time:			14047.77 seconds
[runlim] space:			9331.4 MB
[runlim] samples:		18022
