[runlim] version:		1.10
[runlim] sample:		2431.4 time, 310.5 real, 876.4 MB
[runlim] sample:		2510.5 time, 320.5 real, 876.9 MB
[runlim] sample:		2589.7 time, 330.5 real, 878.7 MB
[runlim] sample:		2669.0 time, 340.5 real, 880.5 MB
[runlim] sample:		2748.3 time, 350.5 real, 882.6 MB
[runlim] sample:		2827.6 time, 360.5 real, 883.4 MB
[runlim] sample:		2906.8 time, 370.5 real, 890.6 MB
[runlim] sample:		2986.0 time, 380.5 real, 891.4 MB
[runlim] sample:		3065.2 time, 390.5 real, 891.6 MB
[runlim] sample:		3144.5 time, 400.5 real, 892.7 MB
[runlim] sample:		3221.8 time, 410.5 real, 897.3 MB
[runlim] sample:		3301.0 time, 420.5 real, 897.8 MB
[runlim] sample:		3380.2 time, 430.5 real, 897.8 MB
[runlim] sample:		3457.2 time, 440.5 real, 898.3 MB
[runlim] sample:		3536.3 time, 450.5 real, 898.8 MB
[runlim] sample:		3615.6 time, 460.5 real, 899.1 MB
[runlim] sample:		3694.9 time, 470.5 real, 903.0 MB
[runlim] sample:		3774.1 time, 480.5 real, 903.2 MB
[runlim] sample:		3853.3 time, 490.5 real, 903.7 MB
[runlim] sample:		3932.4 time, 500.5 real, 903.7 MB
[runlim] sample:		4011.7 time, 510.5 real, 903.7 MB
[runlim] sample:		4090.9 time, 520.5 real, 904.0 MB
[runlim] sample:		4170.1 time, 530.5 real, 905.5 MB
[runlim] sample:		4249.4 time, 540.5 real, 906.3 MB
[runlim] sample:		4328.7 time, 550.5 real, 910.4 MB
[runlim] sample:		4407.8 time, 560.5 real, 912.8 MB
[runlim] sample:		4487.0 time, 570.5 real, 913.5 MB
[runlim] sample:		4566.3 time, 580.5 real, 913.5 MB
[runlim] sample:		4645.6 time, 590.5 real, 913.5 MB
[runlim] sample:		4724.8 time, 600.5 real, 914.3 MB
[runlim] sample:		4804.1 time, 610.5 real, 914.3 MB
[runlim] sample:		4883.2 time, 620.5 real, 914.3 MB
[runlim] sample:		4962.2 time, 630.5 real, 914.3 MB
[runlim] sample:		5041.2 time, 640.5 real, 914.8 MB
[runlim] sample:		5120.5 time, 650.5 real, 915.9 MB
[runlim] sample:		5195.3 time, 660.5 real, 916.4 MB
[runlim] sample:		5274.6 time, 670.5 real, 917.7 MB
[runlim] sample:		5353.7 time, 680.5 real, 918.4 MB
[runlim] sample:		5432.9 time, 690.5 real, 918.7 MB
[runlim] sample:		5512.2 time, 700.5 real, 922.8 MB
[runlim] sample:		5591.6 time, 710.5 real, 926.2 MB
[runlim] sample:		5670.5 time, 720.5 real, 929.3 MB
[runlim] sample:		5749.8 time, 730.5 real, 929.3 MB
[runlim] sample:		5829.0 time, 740.5 real, 929.3 MB
[runlim] sample:		5908.2 time, 750.5 real, 929.3 MB
[runlim] sample:		5987.5 time, 760.5 real, 929.8 MB
[runlim] sample:		6066.4 time, 770.5 real, 929.8 MB
[runlim] sample:		6145.6 time, 780.5 real, 930.4 MB
[runlim] sample:		6224.8 time, 790.5 real, 937.4 MB
[runlim] sample:		6304.0 time, 800.5 real, 938.4 MB
[runlim] sample:		6383.3 time, 810.5 real, 938.5 MB
[runlim] sample:		6462.6 time, 820.5 real, 939.0 MB
[runlim] sample:		6541.8 time, 830.5 real, 939.1 MB
[runlim] sample:		6621.0 time, 840.5 real, 939.7 MB
[runlim] sample:		6700.3 time, 850.5 real, 941.5 MB
[runlim] sample:		6779.4 time, 860.5 real, 943.1 MB
[runlim] sample:		6858.7 time, 870.5 real, 944.0 MB
[runlim] sample:		6937.9 time, 880.5 real, 946.4 MB
[runlim] sample:		7017.2 time, 890.5 real, 947.4 MB
[runlim] sample:		7096.4 time, 900.5 real, 947.9 MB
[runlim] sample:		7175.7 time, 910.5 real, 957.0 MB
[runlim] sample:		7254.8 time, 920.5 real, 958.8 MB
[runlim] sample:		7334.0 time, 930.5 real, 958.9 MB
[runlim] sample:		7413.3 time, 940.5 real, 968.9 MB
[runlim] sample:		7492.5 time, 950.5 real, 970.0 MB
[runlim] sample:		7571.8 time, 960.5 real, 970.5 MB
[runlim] sample:		7651.0 time, 970.5 real, 970.7 MB
[runlim] sample:		7730.2 time, 980.5 real, 970.7 MB
[runlim] sample:		7809.4 time, 990.5 real, 970.7 MB
[runlim] sample:		7888.7 time, 1000.5 real, 970.9 MB
[runlim] sample:		7968.0 time, 1010.5 real, 972.3 MB
[runlim] sample:		8047.2 time, 1020.5 real, 972.9 MB
[runlim] sample:		8126.5 time, 1030.5 real, 972.9 MB
[runlim] sample:		8205.6 time, 1040.5 real, 973.2 MB
[runlim] sample:		8284.9 time, 1050.5 real, 973.2 MB
[runlim] sample:		8364.2 time, 1060.5 real, 973.7 MB
[runlim] sample:		8443.4 time, 1070.5 real, 978.8 MB
[runlim] sample:		8522.7 time, 1080.5 real, 979.6 MB
[runlim] sample:		8601.9 time, 1090.5 real, 984.7 MB
[runlim] sample:		8681.1 time, 1100.5 real, 988.0 MB
[runlim] sample:		8760.2 time, 1110.5 real, 988.5 MB
[runlim] sample:		8839.3 time, 1120.5 real, 990.9 MB
[runlim] sample:		8918.4 time, 1130.5 real, 994.8 MB
[runlim] sample:		8997.7 time, 1140.5 real, 996.0 MB
[runlim] sample:		9076.9 time, 1150.5 real, 996.6 MB
[runlim] sample:		9156.1 time, 1160.5 real, 1004.5 MB
[runlim] sample:		9235.3 time, 1170.5 real, 1004.7 MB
[runlim] sample:		9314.6 time, 1180.5 real, 1004.7 MB
[runlim] sample:		9393.9 time, 1190.5 real, 1004.9 MB
[runlim] sample:		9473.2 time, 1200.5 real, 1004.9 MB
[runlim] sample:		9552.5 time, 1210.5 real, 1005.0 MB
[runlim] sample:		9631.6 time, 1220.5 real, 1005.0 MB
[runlim] sample:		9710.9 time, 1230.5 real, 1006.2 MB
[runlim] sample:		9790.1 time, 1240.5 real, 1010.9 MB
[runlim] sample:		9869.4 time, 1250.5 real, 1010.9 MB
[runlim] sample:		9944.3 time, 1260.5 real, 1010.9 MB
[runlim] sample:		10023.5 time, 1270.5 real, 1012.7 MB
[runlim] sample:		10102.7 time, 1280.5 real, 1014.2 MB
[runlim] sample:		10181.9 time, 1290.5 real, 1019.4 MB
[runlim] sample:		10261.2 time, 1300.5 real, 1020.9 MB
[runlim] sample:		10340.5 time, 1310.5 real, 1021.9 MB
[runlim] sample:		10419.8 time, 1320.5 real, 1024.8 MB
[runlim] sample:		10499.1 time, 1330.5 real, 1028.1 MB
[runlim] sample:		10578.3 time, 1340.5 real, 1028.6 MB
[runlim] sample:		10657.5 time, 1350.5 real, 1028.9 MB
[runlim] sample:		10736.8 time, 1360.5 real, 1031.7 MB
[runlim] sample:		10816.0 time, 1370.5 real, 1037.5 MB
[runlim] sample:		10895.3 time, 1380.5 real, 1046.1 MB
[runlim] sample:		10974.6 time, 1390.5 real, 1046.1 MB
[runlim] sample:		11053.8 time, 1400.5 real, 1049.5 MB
[runlim] sample:		11133.0 time, 1410.5 real, 1057.9 MB
[runlim] sample:		11212.3 time, 1420.5 real, 1058.2 MB
[runlim] sample:		11291.6 time, 1430.5 real, 1058.4 MB
[runlim] sample:		11370.9 time, 1440.5 real, 1058.4 MB
[runlim] sample:		11450.2 time, 1450.5 real, 1058.7 MB
[runlim] sample:		11529.3 time, 1460.5 real, 1059.4 MB
[runlim] sample:		11608.6 time, 1470.5 real, 1059.4 MB
[runlim] sample:		11687.8 time, 1480.5 real, 1059.4 MB
[runlim] sample:		11767.1 time, 1490.5 real, 1060.5 MB
[runlim] sample:		11846.3 time, 1500.5 real, 1061.5 MB
[runlim] sample:		11925.6 time, 1510.5 real, 1066.4 MB
[runlim] sample:		12004.8 time, 1520.5 real, 1071.6 MB
[runlim] sample:		12083.7 time, 1530.5 real, 1074.4 MB
[runlim] sample:		12162.8 time, 1540.5 real, 1083.1 MB
[runlim] sample:		12242.0 time, 1550.5 real, 1083.1 MB
[runlim] sample:		12321.0 time, 1560.5 real, 1083.1 MB
[runlim] sample:		12400.2 time, 1570.5 real, 1083.1 MB
[runlim] sample:		12479.2 time, 1580.5 real, 1083.3 MB
[runlim] sample:		12558.3 time, 1590.5 real, 1083.3 MB
[runlim] sample:		12637.5 time, 1600.5 real, 1083.3 MB
[runlim] sample:		12716.2 time, 1610.5 real, 1083.3 MB
[runlim] sample:		12795.1 time, 1620.5 real, 1083.3 MB
[runlim] sample:		12874.2 time, 1630.5 real, 1083.6 MB
[runlim] sample:		12953.3 time, 1640.5 real, 1083.8 MB
[runlim] sample:		13032.4 time, 1650.5 real, 1083.8 MB
[runlim] sample:		13111.6 time, 1660.5 real, 1083.8 MB
[runlim] sample:		13190.8 time, 1670.5 real, 1083.8 MB
[runlim] sample:		13270.0 time, 1680.5 real, 1083.8 MB
[runlim] sample:		13349.1 time, 1690.5 real, 1083.8 MB
[runlim] sample:		13428.2 time, 1700.5 real, 1083.8 MB
[runlim] sample:		13507.5 time, 1710.5 real, 1084.1 MB
[runlim] sample:		13586.6 time, 1720.5 real, 1084.1 MB
[runlim] sample:		13665.8 time, 1730.5 real, 1084.1 MB
[runlim] sample:		13745.0 time, 1740.5 real, 1084.1 MB
[runlim] sample:		13824.3 time, 1750.5 real, 1084.3 MB
[runlim] sample:		13903.5 time, 1760.5 real, 1084.3 MB
[runlim] sample:		13982.7 time, 1770.5 real, 1086.4 MB
[runlim] sample:		14062.0 time, 1780.5 real, 1086.6 MB
[runlim] sample:		14141.2 time, 1790.5 real, 1087.7 MB
[runlim] sample:		14220.5 time, 1800.5 real, 1088.4 MB
[runlim] end:			Sat May 10 07:47:00 2025
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			1803.11 seconds
[runlim] time:			14226.82 seconds
[runlim] space:			1088.4 MB
[runlim] samples:		18026
