[runlim] version:		1.10
[runlim] sample:		2336.7 time, 310.8 real, 6827.1 MB
[runlim] sample:		2415.3 time, 320.8 real, 6827.1 MB
[runlim] sample:		2490.6 time, 330.8 real, 6635.1 MB
[runlim] sample:		2569.9 time, 340.8 real, 6716.2 MB
[runlim] sample:		2649.0 time, 350.8 real, 6719.9 MB
[runlim] sample:		2728.3 time, 360.8 real, 6719.9 MB
[runlim] sample:		2807.3 time, 370.8 real, 6671.9 MB
[runlim] sample:		2886.2 time, 380.8 real, 6716.4 MB
[runlim] sample:		2965.3 time, 390.8 real, 6736.0 MB
[runlim] sample:		3044.3 time, 400.8 real, 6673.8 MB
[runlim] sample:		3118.2 time, 410.8 real, 6706.8 MB
[runlim] sample:		3197.4 time, 420.8 real, 6641.1 MB
[runlim] sample:		3276.8 time, 430.8 real, 6699.0 MB
[runlim] sample:		3356.1 time, 440.8 real, 7068.1 MB
[runlim] sample:		3435.4 time, 450.8 real, 7068.1 MB
[runlim] sample:		3514.7 time, 460.8 real, 6675.1 MB
[runlim] sample:		3593.8 time, 470.8 real, 6713.4 MB
[runlim] sample:		3673.1 time, 480.8 real, 7000.5 MB
[runlim] sample:		3752.4 time, 490.8 real, 7000.5 MB
[runlim] sample:		3831.7 time, 500.8 real, 7000.5 MB
[runlim] sample:		3911.0 time, 510.8 real, 6872.5 MB
[runlim] sample:		3990.3 time, 520.8 real, 6872.5 MB
[runlim] sample:		4069.5 time, 530.8 real, 6872.5 MB
[runlim] sample:		4148.8 time, 540.8 real, 6872.5 MB
[runlim] sample:		4228.0 time, 550.8 real, 6891.1 MB
[runlim] sample:		4307.2 time, 560.8 real, 6891.1 MB
[runlim] sample:		4386.5 time, 570.8 real, 7149.9 MB
[runlim] sample:		4465.7 time, 580.8 real, 7150.7 MB
[runlim] sample:		4544.8 time, 590.8 real, 7150.7 MB
[runlim] sample:		4623.4 time, 600.8 real, 7156.8 MB
[runlim] sample:		4701.5 time, 610.8 real, 7221.7 MB
[runlim] sample:		4779.6 time, 620.8 real, 7162.7 MB
[runlim] sample:		4857.7 time, 630.8 real, 7162.7 MB
[runlim] sample:		4935.7 time, 640.8 real, 7162.7 MB
[runlim] sample:		5013.5 time, 650.8 real, 7162.7 MB
[runlim] sample:		5091.6 time, 660.8 real, 7162.7 MB
[runlim] sample:		5169.2 time, 670.8 real, 7162.7 MB
[runlim] sample:		5246.2 time, 680.8 real, 7224.8 MB
[runlim] sample:		5323.1 time, 690.8 real, 7162.7 MB
[runlim] sample:		5398.3 time, 700.8 real, 7162.7 MB
[runlim] sample:		5472.0 time, 710.8 real, 7162.7 MB
[runlim] sample:		5546.6 time, 720.8 real, 7162.7 MB
[runlim] sample:		5622.0 time, 730.8 real, 7162.7 MB
[runlim] sample:		5697.1 time, 740.8 real, 7184.9 MB
[runlim] sample:		5773.0 time, 750.8 real, 7223.3 MB
[runlim] sample:		5848.7 time, 760.8 real, 7223.4 MB
[runlim] sample:		5924.7 time, 770.8 real, 7223.5 MB
[runlim] sample:		6000.4 time, 780.8 real, 7223.5 MB
[runlim] sample:		6076.0 time, 790.8 real, 7223.6 MB
[runlim] sample:		6149.9 time, 800.8 real, 7223.9 MB
[runlim] sample:		6229.1 time, 810.8 real, 7223.9 MB
[runlim] sample:		6308.3 time, 820.8 real, 7223.9 MB
[runlim] sample:		6387.4 time, 830.8 real, 7223.9 MB
[runlim] sample:		6466.6 time, 840.8 real, 7281.6 MB
[runlim] sample:		6545.9 time, 850.8 real, 7223.9 MB
[runlim] sample:		6625.1 time, 860.8 real, 7223.9 MB
[runlim] sample:		6704.3 time, 870.8 real, 7224.6 MB
[runlim] sample:		6783.5 time, 880.8 real, 7224.6 MB
[runlim] sample:		6862.6 time, 890.8 real, 7224.6 MB
[runlim] sample:		6941.8 time, 900.8 real, 7227.3 MB
[runlim] sample:		7021.1 time, 910.8 real, 7227.3 MB
[runlim] sample:		7100.1 time, 920.8 real, 7227.3 MB
[runlim] sample:		7174.7 time, 930.8 real, 7227.3 MB
[runlim] sample:		7253.9 time, 940.8 real, 7227.3 MB
[runlim] sample:		7333.1 time, 950.8 real, 7227.3 MB
[runlim] sample:		7412.3 time, 960.8 real, 7227.3 MB
[runlim] sample:		7491.6 time, 970.8 real, 7227.3 MB
[runlim] sample:		7570.9 time, 980.8 real, 7227.3 MB
[runlim] sample:		7650.1 time, 990.8 real, 7227.3 MB
[runlim] sample:		7729.4 time, 1000.8 real, 7227.3 MB
[runlim] sample:		7808.6 time, 1010.8 real, 7227.3 MB
[runlim] sample:		7887.8 time, 1020.8 real, 7227.3 MB
[runlim] sample:		7967.1 time, 1030.8 real, 7273.1 MB
[runlim] sample:		8046.4 time, 1040.8 real, 7273.1 MB
[runlim] sample:		8125.6 time, 1050.8 real, 7274.0 MB
[runlim] sample:		8204.9 time, 1060.8 real, 7275.0 MB
[runlim] sample:		8284.1 time, 1070.8 real, 7277.6 MB
[runlim] sample:		8363.3 time, 1080.8 real, 7277.6 MB
[runlim] sample:		8442.6 time, 1090.8 real, 7277.6 MB
[runlim] sample:		8521.9 time, 1100.8 real, 7057.4 MB
[runlim] sample:		8601.1 time, 1110.8 real, 7031.3 MB
[runlim] sample:		8680.4 time, 1120.8 real, 7031.9 MB
[runlim] sample:		8759.6 time, 1130.8 real, 7031.9 MB
[runlim] sample:		8838.9 time, 1140.8 real, 7031.9 MB
[runlim] sample:		8918.2 time, 1150.8 real, 7032.0 MB
[runlim] sample:		8997.5 time, 1160.8 real, 7065.5 MB
[runlim] sample:		9076.7 time, 1170.8 real, 7214.8 MB
[runlim] sample:		9156.0 time, 1180.8 real, 7214.8 MB
[runlim] sample:		9235.1 time, 1190.8 real, 7234.9 MB
[runlim] sample:		9314.2 time, 1200.8 real, 7235.2 MB
[runlim] sample:		9393.3 time, 1210.8 real, 7238.0 MB
[runlim] sample:		9472.5 time, 1220.8 real, 7238.0 MB
[runlim] sample:		9551.7 time, 1230.8 real, 7245.5 MB
[runlim] sample:		9631.0 time, 1240.8 real, 7245.5 MB
[runlim] sample:		9710.2 time, 1250.8 real, 7246.0 MB
[runlim] sample:		9789.4 time, 1260.8 real, 7246.0 MB
[runlim] sample:		9868.7 time, 1270.8 real, 7246.0 MB
[runlim] sample:		9948.0 time, 1280.8 real, 7246.0 MB
[runlim] sample:		10027.1 time, 1290.8 real, 7256.8 MB
[runlim] sample:		10106.5 time, 1300.8 real, 7256.8 MB
[runlim] sample:		10185.7 time, 1310.8 real, 7256.8 MB
[runlim] sample:		10264.9 time, 1320.8 real, 7257.6 MB
[runlim] sample:		10344.3 time, 1330.8 real, 7081.5 MB
[runlim] sample:		10423.6 time, 1340.8 real, 7100.2 MB
[runlim] sample:		10502.9 time, 1350.8 real, 7274.1 MB
[runlim] sample:		10582.2 time, 1360.8 real, 7274.1 MB
[runlim] sample:		10661.4 time, 1370.8 real, 7285.4 MB
[runlim] sample:		10740.6 time, 1380.8 real, 7124.8 MB
[runlim] sample:		10819.9 time, 1390.8 real, 7124.8 MB
[runlim] sample:		10899.2 time, 1400.8 real, 7124.8 MB
[runlim] sample:		10978.5 time, 1410.8 real, 7188.9 MB
[runlim] sample:		11057.8 time, 1420.8 real, 7188.9 MB
[runlim] sample:		11136.9 time, 1430.8 real, 7188.9 MB
[runlim] sample:		11216.2 time, 1440.8 real, 7124.8 MB
[runlim] sample:		11295.5 time, 1450.8 real, 7124.8 MB
[runlim] sample:		11374.8 time, 1460.8 real, 7127.6 MB
[runlim] sample:		11454.0 time, 1470.8 real, 7127.6 MB
[runlim] sample:		11533.4 time, 1480.8 real, 7127.8 MB
[runlim] sample:		11612.6 time, 1490.8 real, 7127.8 MB
[runlim] sample:		11691.9 time, 1500.8 real, 7127.6 MB
[runlim] sample:		11771.1 time, 1510.8 real, 7127.6 MB
[runlim] sample:		11850.4 time, 1520.8 real, 7255.6 MB
[runlim] sample:		11925.5 time, 1530.8 real, 7255.6 MB
[runlim] sample:		12004.8 time, 1540.8 real, 7255.6 MB
[runlim] sample:		12084.0 time, 1550.8 real, 7130.0 MB
[runlim] sample:		12163.3 time, 1560.8 real, 7130.0 MB
[runlim] sample:		12242.6 time, 1570.8 real, 7130.0 MB
[runlim] sample:		12322.0 time, 1580.8 real, 7130.0 MB
[runlim] sample:		12401.2 time, 1590.8 real, 7194.1 MB
[runlim] sample:		12480.6 time, 1600.8 real, 7194.1 MB
[runlim] sample:		12559.8 time, 1610.8 real, 7275.6 MB
[runlim] sample:		12639.1 time, 1620.8 real, 7275.6 MB
[runlim] sample:		12718.4 time, 1630.8 real, 7295.7 MB
[runlim] sample:		12797.8 time, 1640.8 real, 7295.7 MB
[runlim] sample:		12877.0 time, 1650.8 real, 7138.0 MB
[runlim] sample:		12956.3 time, 1660.8 real, 7138.0 MB
[runlim] sample:		13035.5 time, 1670.8 real, 7202.1 MB
[runlim] sample:		13114.8 time, 1680.8 real, 7138.0 MB
[runlim] sample:		13194.1 time, 1690.8 real, 7287.3 MB
[runlim] sample:		13273.4 time, 1700.8 real, 7309.9 MB
[runlim] sample:		13352.7 time, 1710.8 real, 7339.3 MB
[runlim] sample:		13432.0 time, 1720.8 real, 7343.8 MB
[runlim] sample:		13511.2 time, 1730.8 real, 7343.9 MB
[runlim] sample:		13590.5 time, 1740.8 real, 7343.9 MB
[runlim] sample:		13669.8 time, 1750.8 real, 7344.0 MB
[runlim] sample:		13749.0 time, 1760.8 real, 7344.0 MB
[runlim] sample:		13828.2 time, 1770.8 real, 7344.0 MB
[runlim] sample:		13907.5 time, 1780.8 real, 7344.0 MB
[runlim] sample:		13982.4 time, 1790.8 real, 7317.7 MB
[runlim] sample:		14042.6 time, 1800.8 real, 7317.7 MB
[runlim] end:			Sat May 10 10:22:31 2025
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			1802.71 seconds
[runlim] time:			14047.01 seconds
[runlim] space:			7347.5 MB
[runlim] samples:		18018
