[runlim] version:		1.10
[runlim] sample:		2240.4 time, 310.4 real, 10705.5 MB
[runlim] sample:		2319.7 time, 320.4 real, 10775.0 MB
[runlim] sample:		2399.1 time, 330.4 real, 10775.0 MB
[runlim] sample:		2478.3 time, 340.4 real, 10832.8 MB
[runlim] sample:		2557.6 time, 350.4 real, 10709.7 MB
[runlim] sample:		2636.8 time, 360.4 real, 10775.6 MB
[runlim] sample:		2716.1 time, 370.4 real, 10925.4 MB
[runlim] sample:		2795.3 time, 380.4 real, 10945.1 MB
[runlim] sample:		2874.6 time, 390.4 real, 10879.1 MB
[runlim] sample:		2953.5 time, 400.4 real, 10884.2 MB
[runlim] sample:		3032.8 time, 410.4 real, 10950.2 MB
[runlim] sample:		3111.9 time, 420.4 real, 10950.4 MB
[runlim] sample:		3191.0 time, 430.4 real, 10995.6 MB
[runlim] sample:		3270.1 time, 440.4 real, 10888.6 MB
[runlim] sample:		3349.0 time, 450.4 real, 10958.7 MB
[runlim] sample:		3424.4 time, 460.4 real, 10989.3 MB
[runlim] sample:		3503.7 time, 470.4 real, 11277.9 MB
[runlim] sample:		3582.8 time, 480.4 real, 10934.2 MB
[runlim] sample:		3662.1 time, 490.4 real, 10934.7 MB
[runlim] sample:		3741.5 time, 500.4 real, 10936.9 MB
[runlim] sample:		3820.6 time, 510.4 real, 11003.4 MB
[runlim] sample:		3899.7 time, 520.4 real, 11003.9 MB
[runlim] sample:		3978.9 time, 530.4 real, 11004.0 MB
[runlim] sample:		4054.4 time, 540.4 real, 10938.0 MB
[runlim] sample:		4129.1 time, 550.4 real, 11005.9 MB
[runlim] sample:		4207.1 time, 560.4 real, 10940.0 MB
[runlim] sample:		4282.4 time, 570.4 real, 10940.1 MB
[runlim] sample:		4360.1 time, 580.4 real, 11006.8 MB
[runlim] sample:		4436.4 time, 590.4 real, 11008.9 MB
[runlim] sample:		4510.7 time, 600.4 real, 11008.9 MB
[runlim] sample:		4585.1 time, 610.4 real, 11008.9 MB
[runlim] sample:		4661.6 time, 620.4 real, 11003.7 MB
[runlim] sample:		4738.9 time, 630.4 real, 10956.9 MB
[runlim] sample:		4816.3 time, 640.4 real, 11014.0 MB
[runlim] sample:		4892.9 time, 650.4 real, 11014.0 MB
[runlim] sample:		4969.2 time, 660.4 real, 11014.0 MB
[runlim] sample:		5045.6 time, 670.4 real, 11014.1 MB
[runlim] sample:		5122.1 time, 680.4 real, 11006.9 MB
[runlim] sample:		5198.4 time, 690.4 real, 10948.1 MB
[runlim] sample:		5274.1 time, 700.4 real, 11016.4 MB
[runlim] sample:		5347.5 time, 710.4 real, 11016.4 MB
[runlim] sample:		5426.8 time, 720.4 real, 11016.4 MB
[runlim] sample:		5506.1 time, 730.4 real, 10952.8 MB
[runlim] sample:		5585.4 time, 740.4 real, 10954.5 MB
[runlim] sample:		5664.7 time, 750.4 real, 11023.3 MB
[runlim] sample:		5744.0 time, 760.4 real, 11023.3 MB
[runlim] sample:		5823.3 time, 770.4 real, 11025.3 MB
[runlim] sample:		5902.6 time, 780.4 real, 10980.6 MB
[runlim] sample:		5981.9 time, 790.4 real, 11063.3 MB
[runlim] sample:		6061.2 time, 800.4 real, 11108.2 MB
[runlim] sample:		6140.6 time, 810.4 real, 11060.2 MB
[runlim] sample:		6219.8 time, 820.4 real, 11060.3 MB
[runlim] sample:		6299.2 time, 830.4 real, 11126.3 MB
[runlim] sample:		6378.4 time, 840.4 real, 11126.3 MB
[runlim] sample:		6457.7 time, 850.4 real, 11178.6 MB
[runlim] sample:		6537.0 time, 860.4 real, 11060.3 MB
[runlim] sample:		6616.4 time, 870.4 real, 11126.3 MB
[runlim] sample:		6695.7 time, 880.4 real, 11126.3 MB
[runlim] sample:		6775.0 time, 890.4 real, 11297.8 MB
[runlim] sample:		6854.2 time, 900.4 real, 11061.4 MB
[runlim] sample:		6933.6 time, 910.4 real, 11127.4 MB
[runlim] sample:		7012.9 time, 920.4 real, 11127.4 MB
[runlim] sample:		7092.3 time, 930.4 real, 11061.4 MB
[runlim] sample:		7171.6 time, 940.4 real, 11065.2 MB
[runlim] sample:		7250.9 time, 950.4 real, 11131.1 MB
[runlim] sample:		7330.1 time, 960.4 real, 11131.1 MB
[runlim] sample:		7409.4 time, 970.4 real, 11182.5 MB
[runlim] sample:		7488.8 time, 980.4 real, 11065.2 MB
[runlim] sample:		7568.1 time, 990.4 real, 11083.6 MB
[runlim] sample:		7647.4 time, 1000.4 real, 11083.6 MB
[runlim] sample:		7726.7 time, 1010.4 real, 11083.6 MB
[runlim] sample:		7805.9 time, 1020.4 real, 11149.5 MB
[runlim] sample:		7885.2 time, 1030.4 real, 11150.0 MB
[runlim] sample:		7964.6 time, 1040.4 real, 11325.3 MB
[runlim] sample:		8043.5 time, 1050.4 real, 11084.3 MB
[runlim] sample:		8118.8 time, 1060.4 real, 11150.3 MB
[runlim] sample:		8198.1 time, 1070.4 real, 11150.4 MB
[runlim] sample:		8277.3 time, 1080.4 real, 11084.5 MB
[runlim] sample:		8356.6 time, 1090.4 real, 11150.4 MB
[runlim] sample:		8435.9 time, 1100.4 real, 11150.4 MB
[runlim] sample:		8515.2 time, 1110.4 real, 11351.3 MB
[runlim] sample:		8594.4 time, 1120.4 real, 11084.6 MB
[runlim] sample:		8673.7 time, 1130.4 real, 11150.5 MB
[runlim] sample:		8752.9 time, 1140.4 real, 11150.5 MB
[runlim] sample:		8832.2 time, 1150.4 real, 11150.5 MB
[runlim] sample:		8911.5 time, 1160.4 real, 11084.6 MB
[runlim] sample:		8990.9 time, 1170.4 real, 11174.1 MB
[runlim] sample:		9070.2 time, 1180.4 real, 11177.6 MB
[runlim] sample:		9149.5 time, 1190.4 real, 11111.6 MB
[runlim] sample:		9228.6 time, 1200.4 real, 11111.6 MB
[runlim] sample:		9308.0 time, 1210.4 real, 11177.6 MB
[runlim] sample:		9387.3 time, 1220.4 real, 11177.6 MB
[runlim] sample:		9466.6 time, 1230.4 real, 11179.4 MB
[runlim] sample:		9546.0 time, 1240.4 real, 11177.7 MB
[runlim] sample:		9625.3 time, 1250.4 real, 11177.7 MB
[runlim] sample:		9704.5 time, 1260.4 real, 11179.7 MB
[runlim] sample:		9783.8 time, 1270.4 real, 11189.4 MB
[runlim] sample:		9863.1 time, 1280.4 real, 11179.7 MB
[runlim] sample:		9942.5 time, 1290.4 real, 11179.7 MB
[runlim] sample:		10021.7 time, 1300.4 real, 11179.7 MB
[runlim] sample:		10101.0 time, 1310.4 real, 11235.9 MB
[runlim] sample:		10180.1 time, 1320.4 real, 11179.7 MB
[runlim] sample:		10259.2 time, 1330.4 real, 11179.7 MB
[runlim] sample:		10338.3 time, 1340.4 real, 11179.7 MB
[runlim] sample:		10417.5 time, 1350.4 real, 11113.7 MB
[runlim] sample:		10496.9 time, 1360.4 real, 11179.7 MB
[runlim] sample:		10576.2 time, 1370.4 real, 11179.7 MB
[runlim] sample:		10655.4 time, 1380.4 real, 11179.7 MB
[runlim] sample:		10734.7 time, 1390.4 real, 11113.7 MB
[runlim] sample:		10814.0 time, 1400.4 real, 11115.5 MB
[runlim] sample:		10893.3 time, 1410.4 real, 11181.5 MB
[runlim] sample:		10972.5 time, 1420.4 real, 11181.6 MB
[runlim] sample:		11051.8 time, 1430.4 real, 11181.7 MB
[runlim] sample:		11131.0 time, 1440.4 real, 11115.7 MB
[runlim] sample:		11210.3 time, 1450.4 real, 11115.7 MB
[runlim] sample:		11289.6 time, 1460.4 real, 11115.7 MB
[runlim] sample:		11369.0 time, 1470.4 real, 11182.7 MB
[runlim] sample:		11448.3 time, 1480.4 real, 11183.2 MB
[runlim] sample:		11527.6 time, 1490.4 real, 11183.2 MB
[runlim] sample:		11606.8 time, 1500.4 real, 11225.6 MB
[runlim] sample:		11686.1 time, 1510.4 real, 11121.8 MB
[runlim] sample:		11765.4 time, 1520.4 real, 11126.6 MB
[runlim] sample:		11844.7 time, 1530.4 real, 11192.7 MB
[runlim] sample:		11924.0 time, 1540.4 real, 11193.0 MB
[runlim] sample:		12003.4 time, 1550.4 real, 11189.8 MB
[runlim] sample:		12082.6 time, 1560.4 real, 11129.9 MB
[runlim] sample:		12161.9 time, 1570.4 real, 11130.1 MB
[runlim] sample:		12241.2 time, 1580.4 real, 11197.6 MB
[runlim] sample:		12320.6 time, 1590.4 real, 11207.8 MB
[runlim] sample:		12399.8 time, 1600.4 real, 11250.6 MB
[runlim] sample:		12479.1 time, 1610.4 real, 11209.7 MB
[runlim] sample:		12558.3 time, 1620.4 real, 11213.1 MB
[runlim] sample:		12637.6 time, 1630.4 real, 11256.8 MB
[runlim] sample:		12716.9 time, 1640.4 real, 11147.3 MB
[runlim] sample:		12795.9 time, 1650.4 real, 11213.3 MB
[runlim] sample:		12870.9 time, 1660.4 real, 11213.3 MB
[runlim] sample:		12949.9 time, 1670.4 real, 11265.2 MB
[runlim] sample:		13029.0 time, 1680.4 real, 11213.8 MB
[runlim] sample:		13108.3 time, 1690.4 real, 11217.9 MB
[runlim] sample:		13187.6 time, 1700.4 real, 11152.1 MB
[runlim] sample:		13266.7 time, 1710.4 real, 11218.0 MB
[runlim] sample:		13346.0 time, 1720.4 real, 11219.1 MB
[runlim] sample:		13425.2 time, 1730.4 real, 11261.8 MB
[runlim] sample:		13504.3 time, 1740.4 real, 11257.8 MB
[runlim] sample:		13583.6 time, 1750.4 real, 11257.8 MB
[runlim] sample:		13662.9 time, 1760.4 real, 11191.9 MB
[runlim] sample:		13742.2 time, 1770.4 real, 11191.9 MB
[runlim] sample:		13821.5 time, 1780.4 real, 11258.1 MB
[runlim] sample:		13900.8 time, 1790.4 real, 11195.9 MB
[runlim] sample:		13974.3 time, 1800.4 real, 10864.2 MB
[runlim] end:			Sat May 10 12:20:23 2025
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			1803.07 seconds
[runlim] time:			13980.47 seconds
[runlim] space:			11514.4 MB
[runlim] samples:		18026
