[runlim] version:		1.10
[runlim] sample:		2363.9 time, 310.5 real, 4588.1 MB
[runlim] sample:		2443.1 time, 320.5 real, 4604.6 MB
[runlim] sample:		2522.4 time, 330.5 real, 4619.4 MB
[runlim] sample:		2601.7 time, 340.5 real, 4864.3 MB
[runlim] sample:		2680.9 time, 350.5 real, 4864.3 MB
[runlim] sample:		2760.2 time, 360.5 real, 4898.7 MB
[runlim] sample:		2839.4 time, 370.5 real, 4898.7 MB
[runlim] sample:		2918.7 time, 380.5 real, 4653.8 MB
[runlim] sample:		2998.0 time, 390.5 real, 4656.3 MB
[runlim] sample:		3077.3 time, 400.5 real, 4656.3 MB
[runlim] sample:		3156.6 time, 410.5 real, 4656.4 MB
[runlim] sample:		3235.9 time, 420.5 real, 4658.4 MB
[runlim] sample:		3315.1 time, 430.5 real, 4658.4 MB
[runlim] sample:		3394.4 time, 440.5 real, 4659.2 MB
[runlim] sample:		3473.7 time, 450.5 real, 4700.6 MB
[runlim] sample:		3553.0 time, 460.5 real, 4920.5 MB
[runlim] sample:		3632.2 time, 470.5 real, 4732.7 MB
[runlim] sample:		3711.5 time, 480.5 real, 4732.7 MB
[runlim] sample:		3790.7 time, 490.5 real, 4732.7 MB
[runlim] sample:		3870.0 time, 500.5 real, 4732.7 MB
[runlim] sample:		3949.4 time, 510.5 real, 4796.8 MB
[runlim] sample:		4028.7 time, 520.5 real, 4805.8 MB
[runlim] sample:		4108.0 time, 530.5 real, 4866.4 MB
[runlim] sample:		4187.3 time, 540.5 real, 4866.4 MB
[runlim] sample:		4266.5 time, 550.5 real, 4866.5 MB
[runlim] sample:		4345.9 time, 560.5 real, 4967.1 MB
[runlim] sample:		4425.2 time, 570.5 real, 4967.1 MB
[runlim] sample:		4504.6 time, 580.5 real, 4967.1 MB
[runlim] sample:		4583.9 time, 590.5 real, 4994.7 MB
[runlim] sample:		4663.2 time, 600.5 real, 5002.8 MB
[runlim] sample:		4742.3 time, 610.5 real, 5003.1 MB
[runlim] sample:		4821.4 time, 620.5 real, 5003.1 MB
[runlim] sample:		4900.3 time, 630.5 real, 5003.1 MB
[runlim] sample:		4979.2 time, 640.5 real, 4875.1 MB
[runlim] sample:		5054.6 time, 650.5 real, 4875.0 MB
[runlim] sample:		5133.9 time, 660.5 real, 4875.0 MB
[runlim] sample:		5213.1 time, 670.5 real, 4875.3 MB
[runlim] sample:		5292.5 time, 680.5 real, 4875.3 MB
[runlim] sample:		5371.8 time, 690.5 real, 4875.4 MB
[runlim] sample:		5451.0 time, 700.5 real, 4875.4 MB
[runlim] sample:		5530.1 time, 710.5 real, 4875.4 MB
[runlim] sample:		5609.5 time, 720.5 real, 4875.4 MB
[runlim] sample:		5688.7 time, 730.5 real, 4875.4 MB
[runlim] sample:		5767.9 time, 740.5 real, 4881.6 MB
[runlim] sample:		5847.3 time, 750.5 real, 4881.6 MB
[runlim] sample:		5926.6 time, 760.5 real, 4881.6 MB
[runlim] sample:		6005.9 time, 770.5 real, 4881.6 MB
[runlim] sample:		6085.2 time, 780.5 real, 4881.6 MB
[runlim] sample:		6164.4 time, 790.5 real, 4993.2 MB
[runlim] sample:		6243.7 time, 800.5 real, 4881.7 MB
[runlim] sample:		6323.0 time, 810.5 real, 4881.8 MB
[runlim] sample:		6402.3 time, 820.5 real, 4881.8 MB
[runlim] sample:		6481.6 time, 830.5 real, 4891.8 MB
[runlim] sample:		6560.8 time, 840.5 real, 4891.8 MB
[runlim] sample:		6640.0 time, 850.5 real, 5097.5 MB
[runlim] sample:		6719.3 time, 860.5 real, 4893.3 MB
[runlim] sample:		6798.6 time, 870.5 real, 4893.5 MB
[runlim] sample:		6877.9 time, 880.5 real, 4853.9 MB
[runlim] sample:		6957.2 time, 890.5 real, 4854.1 MB
[runlim] sample:		7036.5 time, 900.5 real, 4855.4 MB
[runlim] sample:		7115.7 time, 910.5 real, 4889.0 MB
[runlim] sample:		7195.0 time, 920.5 real, 4890.1 MB
[runlim] sample:		7274.4 time, 930.5 real, 4890.4 MB
[runlim] sample:		7353.7 time, 940.5 real, 4890.6 MB
[runlim] sample:		7433.0 time, 950.5 real, 4891.2 MB
[runlim] sample:		7512.3 time, 960.5 real, 4891.2 MB
[runlim] sample:		7591.5 time, 970.5 real, 4895.3 MB
[runlim] sample:		7670.8 time, 980.5 real, 4895.8 MB
[runlim] sample:		7750.1 time, 990.5 real, 4896.1 MB
[runlim] sample:		7829.4 time, 1000.5 real, 4896.1 MB
[runlim] sample:		7908.7 time, 1010.5 real, 4896.1 MB
[runlim] sample:		7988.0 time, 1020.5 real, 4896.1 MB
[runlim] sample:		8067.1 time, 1030.5 real, 4911.6 MB
[runlim] sample:		8146.4 time, 1040.5 real, 5039.8 MB
[runlim] sample:		8225.6 time, 1050.5 real, 5040.1 MB
[runlim] sample:		8304.9 time, 1060.5 real, 4919.8 MB
[runlim] sample:		8384.2 time, 1070.5 real, 4963.1 MB
[runlim] sample:		8463.5 time, 1080.5 real, 4988.1 MB
[runlim] sample:		8542.6 time, 1090.5 real, 5200.0 MB
[runlim] sample:		8622.0 time, 1100.5 real, 5200.5 MB
[runlim] sample:		8701.3 time, 1110.5 real, 5112.9 MB
[runlim] sample:		8780.6 time, 1120.5 real, 5112.9 MB
[runlim] sample:		8859.9 time, 1130.5 real, 5113.6 MB
[runlim] sample:		8939.2 time, 1140.5 real, 5044.2 MB
[runlim] sample:		9018.4 time, 1150.5 real, 4921.8 MB
[runlim] sample:		9097.7 time, 1160.5 real, 4921.8 MB
[runlim] sample:		9176.8 time, 1170.5 real, 4921.8 MB
[runlim] sample:		9256.0 time, 1180.5 real, 5082.1 MB
[runlim] sample:		9335.3 time, 1190.5 real, 4922.5 MB
[runlim] sample:		9414.6 time, 1200.5 real, 4922.6 MB
[runlim] sample:		9493.8 time, 1210.5 real, 4922.9 MB
[runlim] sample:		9573.0 time, 1220.5 real, 4983.6 MB
[runlim] sample:		9652.3 time, 1230.5 real, 5183.0 MB
[runlim] sample:		9731.2 time, 1240.5 real, 4987.4 MB
[runlim] sample:		9806.4 time, 1250.5 real, 4987.9 MB
[runlim] sample:		9885.7 time, 1260.5 real, 4988.5 MB
[runlim] sample:		9964.9 time, 1270.5 real, 4988.5 MB
[runlim] sample:		10044.1 time, 1280.5 real, 4989.6 MB
[runlim] sample:		10123.4 time, 1290.5 real, 4990.6 MB
[runlim] sample:		10202.7 time, 1300.5 real, 5081.6 MB
[runlim] sample:		10282.0 time, 1310.5 real, 4999.7 MB
[runlim] sample:		10361.3 time, 1320.5 real, 5001.7 MB
[runlim] sample:		10440.5 time, 1330.5 real, 5004.8 MB
[runlim] sample:		10519.8 time, 1340.5 real, 5005.1 MB
[runlim] sample:		10599.0 time, 1350.5 real, 5005.6 MB
[runlim] sample:		10678.3 time, 1360.5 real, 4946.4 MB
[runlim] sample:		10757.6 time, 1370.5 real, 5012.5 MB
[runlim] sample:		10836.9 time, 1380.5 real, 5019.7 MB
[runlim] sample:		10916.1 time, 1390.5 real, 5019.7 MB
[runlim] sample:		10995.4 time, 1400.5 real, 5019.7 MB
[runlim] sample:		11074.7 time, 1410.5 real, 5019.9 MB
[runlim] sample:		11154.0 time, 1420.5 real, 5019.9 MB
[runlim] sample:		11233.3 time, 1430.5 real, 4970.9 MB
[runlim] sample:		11312.6 time, 1440.5 real, 5226.6 MB
[runlim] sample:		11391.7 time, 1450.5 real, 5226.9 MB
[runlim] sample:		11471.0 time, 1460.5 real, 5163.3 MB
[runlim] sample:		11550.3 time, 1470.5 real, 5163.3 MB
[runlim] sample:		11629.5 time, 1480.5 real, 4971.1 MB
[runlim] sample:		11708.8 time, 1490.5 real, 4986.0 MB
[runlim] sample:		11788.0 time, 1500.5 real, 4986.0 MB
[runlim] sample:		11867.0 time, 1510.5 real, 4986.0 MB
[runlim] sample:		11946.0 time, 1520.5 real, 5255.3 MB
[runlim] sample:		12025.1 time, 1530.5 real, 4986.0 MB
[runlim] sample:		12104.4 time, 1540.5 real, 4998.5 MB
[runlim] sample:		12183.6 time, 1550.5 real, 5062.7 MB
[runlim] sample:		12262.8 time, 1560.5 real, 4998.8 MB
[runlim] sample:		12341.8 time, 1570.5 real, 5006.8 MB
[runlim] sample:		12421.0 time, 1580.5 real, 5199.1 MB
[runlim] sample:		12500.2 time, 1590.5 real, 5199.1 MB
[runlim] sample:		12579.4 time, 1600.5 real, 5199.1 MB
[runlim] sample:		12658.5 time, 1610.5 real, 5040.6 MB
[runlim] sample:		12737.8 time, 1620.5 real, 5007.2 MB
[runlim] sample:		12816.9 time, 1630.5 real, 5135.4 MB
[runlim] sample:		12896.2 time, 1640.5 real, 5135.4 MB
[runlim] sample:		12975.4 time, 1650.5 real, 5007.5 MB
[runlim] sample:		13054.7 time, 1660.5 real, 5018.3 MB
[runlim] sample:		13134.0 time, 1670.5 real, 5018.7 MB
[runlim] sample:		13213.2 time, 1680.5 real, 5020.6 MB
[runlim] sample:		13292.4 time, 1690.5 real, 5021.7 MB
[runlim] sample:		13371.6 time, 1700.5 real, 5021.7 MB
[runlim] sample:		13450.9 time, 1710.5 real, 5021.7 MB
[runlim] sample:		13530.1 time, 1720.5 real, 5021.7 MB
[runlim] sample:		13609.4 time, 1730.5 real, 5021.7 MB
[runlim] sample:		13688.6 time, 1740.5 real, 5303.2 MB
[runlim] sample:		13767.8 time, 1750.5 real, 5021.9 MB
[runlim] sample:		13847.0 time, 1760.5 real, 4958.0 MB
[runlim] sample:		13926.3 time, 1770.5 real, 4958.1 MB
[runlim] sample:		14005.6 time, 1780.5 real, 5021.4 MB
[runlim] sample:		14084.9 time, 1790.5 real, 5021.6 MB
[runlim] sample:		14149.6 time, 1800.5 real, 5086.6 MB
[runlim] end:			Sat May 10 09:17:11 2025
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			1801.82 seconds
[runlim] time:			14153.30 seconds
[runlim] space:			5388.5 MB
[runlim] samples:		18013
