[runlim] version:		1.10
[runlim] sample:		2298.2 time, 310.3 real, 4435.7 MB
[runlim] sample:		2377.1 time, 320.3 real, 4514.0 MB
[runlim] sample:		2456.3 time, 330.3 real, 4436.7 MB
[runlim] sample:		2535.3 time, 340.3 real, 4491.1 MB
[runlim] sample:		2614.6 time, 350.3 real, 4758.3 MB
[runlim] sample:		2693.7 time, 360.3 real, 4623.4 MB
[runlim] sample:		2772.9 time, 370.3 real, 4623.6 MB
[runlim] sample:		2852.1 time, 380.3 real, 4623.6 MB
[runlim] sample:		2931.4 time, 390.3 real, 4623.6 MB
[runlim] sample:		3010.7 time, 400.3 real, 4696.8 MB
[runlim] sample:		3089.9 time, 410.3 real, 4568.1 MB
[runlim] sample:		3169.2 time, 420.3 real, 4576.9 MB
[runlim] sample:		3248.4 time, 430.3 real, 4576.9 MB
[runlim] sample:		3327.6 time, 440.3 real, 4576.9 MB
[runlim] sample:		3407.0 time, 450.3 real, 4640.7 MB
[runlim] sample:		3486.3 time, 460.3 real, 4664.6 MB
[runlim] sample:		3565.3 time, 470.3 real, 4664.6 MB
[runlim] sample:		3644.7 time, 480.3 real, 4680.3 MB
[runlim] sample:		3723.9 time, 490.3 real, 4664.6 MB
[runlim] sample:		3803.2 time, 500.3 real, 4664.6 MB
[runlim] sample:		3882.5 time, 510.3 real, 4667.1 MB
[runlim] sample:		3961.7 time, 520.3 real, 4733.7 MB
[runlim] sample:		4040.9 time, 530.3 real, 4667.3 MB
[runlim] sample:		4120.0 time, 540.3 real, 4675.1 MB
[runlim] sample:		4199.1 time, 550.3 real, 4669.8 MB
[runlim] sample:		4278.4 time, 560.3 real, 4669.8 MB
[runlim] sample:		4357.7 time, 570.3 real, 4669.8 MB
[runlim] sample:		4437.0 time, 580.3 real, 4749.3 MB
[runlim] sample:		4516.3 time, 590.3 real, 4677.7 MB
[runlim] sample:		4595.5 time, 600.3 real, 4619.9 MB
[runlim] sample:		4674.7 time, 610.3 real, 4632.4 MB
[runlim] sample:		4754.0 time, 620.3 real, 4662.7 MB
[runlim] sample:		4833.3 time, 630.3 real, 4675.6 MB
[runlim] sample:		4912.5 time, 640.3 real, 4680.4 MB
[runlim] sample:		4991.8 time, 650.3 real, 4627.3 MB
[runlim] sample:		5071.0 time, 660.3 real, 4656.3 MB
[runlim] sample:		5150.2 time, 670.3 real, 4619.9 MB
[runlim] sample:		5229.5 time, 680.3 real, 4632.6 MB
[runlim] sample:		5308.8 time, 690.3 real, 4635.5 MB
[runlim] sample:		5388.1 time, 700.3 real, 4627.7 MB
[runlim] sample:		5466.1 time, 710.3 real, 4627.8 MB
[runlim] sample:		5545.4 time, 720.3 real, 4695.3 MB
[runlim] sample:		5624.6 time, 730.3 real, 4725.4 MB
[runlim] sample:		5703.6 time, 740.3 real, 4741.3 MB
[runlim] sample:		5782.8 time, 750.3 real, 4725.8 MB
[runlim] sample:		5861.9 time, 760.3 real, 4685.7 MB
[runlim] sample:		5937.3 time, 770.3 real, 4685.7 MB
[runlim] sample:		6016.3 time, 780.3 real, 4685.7 MB
[runlim] sample:		6095.5 time, 790.3 real, 4621.7 MB
[runlim] sample:		6174.8 time, 800.3 real, 4621.7 MB
[runlim] sample:		6254.0 time, 810.3 real, 4621.7 MB
[runlim] sample:		6333.3 time, 820.3 real, 4881.1 MB
[runlim] sample:		6412.2 time, 830.3 real, 4661.8 MB
[runlim] sample:		6491.5 time, 840.3 real, 4662.0 MB
[runlim] sample:		6570.6 time, 850.3 real, 4662.0 MB
[runlim] sample:		6649.9 time, 860.3 real, 4670.0 MB
[runlim] sample:		6729.2 time, 870.3 real, 4670.0 MB
[runlim] sample:		6808.6 time, 880.3 real, 4700.4 MB
[runlim] sample:		6887.8 time, 890.3 real, 4676.8 MB
[runlim] sample:		6967.1 time, 900.3 real, 4682.6 MB
[runlim] sample:		7046.3 time, 910.3 real, 4725.5 MB
[runlim] sample:		7125.5 time, 920.3 real, 4740.0 MB
[runlim] sample:		7204.8 time, 930.3 real, 4740.0 MB
[runlim] sample:		7284.1 time, 940.3 real, 4736.7 MB
[runlim] sample:		7363.3 time, 950.3 real, 4713.5 MB
[runlim] sample:		7442.5 time, 960.3 real, 4766.2 MB
[runlim] sample:		7521.3 time, 970.3 real, 4741.9 MB
[runlim] sample:		7600.5 time, 980.3 real, 4686.8 MB
[runlim] sample:		7679.7 time, 990.3 real, 4685.0 MB
[runlim] sample:		7759.0 time, 1000.3 real, 4685.2 MB
[runlim] sample:		7838.3 time, 1010.3 real, 4628.7 MB
[runlim] sample:		7917.5 time, 1020.3 real, 4628.7 MB
[runlim] sample:		7996.6 time, 1030.3 real, 4628.7 MB
[runlim] sample:		8075.8 time, 1040.3 real, 4644.5 MB
[runlim] sample:		8155.1 time, 1050.3 real, 4628.9 MB
[runlim] sample:		8234.3 time, 1060.3 real, 4772.3 MB
[runlim] sample:		8313.6 time, 1070.3 real, 4688.8 MB
[runlim] sample:		8392.9 time, 1080.3 real, 4692.4 MB
[runlim] sample:		8472.0 time, 1090.3 real, 4692.5 MB
[runlim] sample:		8551.2 time, 1100.3 real, 4643.3 MB
[runlim] sample:		8630.5 time, 1110.3 real, 4628.9 MB
[runlim] sample:		8709.7 time, 1120.3 real, 4641.4 MB
[runlim] sample:		8789.0 time, 1130.3 real, 4650.1 MB
[runlim] sample:		8868.2 time, 1140.3 real, 4658.8 MB
[runlim] sample:		8947.3 time, 1150.3 real, 4670.5 MB
[runlim] sample:		9026.6 time, 1160.3 real, 4720.8 MB
[runlim] sample:		9105.9 time, 1170.3 real, 4738.1 MB
[runlim] sample:		9185.1 time, 1180.3 real, 4740.1 MB
[runlim] sample:		9264.3 time, 1190.3 real, 4730.3 MB
[runlim] sample:		9343.5 time, 1200.3 real, 4770.8 MB
[runlim] sample:		9422.7 time, 1210.3 real, 4770.8 MB
[runlim] sample:		9501.8 time, 1220.3 real, 4785.8 MB
[runlim] sample:		9581.1 time, 1230.3 real, 4778.0 MB
[runlim] sample:		9660.4 time, 1240.3 real, 4778.4 MB
[runlim] sample:		9739.7 time, 1250.3 real, 4794.5 MB
[runlim] sample:		9818.9 time, 1260.3 real, 4805.9 MB
[runlim] sample:		9898.1 time, 1270.3 real, 4806.1 MB
[runlim] sample:		9977.3 time, 1280.3 real, 4812.1 MB
[runlim] sample:		10056.6 time, 1290.3 real, 4806.2 MB
[runlim] sample:		10135.9 time, 1300.3 real, 4806.1 MB
[runlim] sample:		10215.1 time, 1310.3 real, 4806.1 MB
[runlim] sample:		10294.4 time, 1320.3 real, 4806.1 MB
[runlim] sample:		10373.5 time, 1330.3 real, 4806.1 MB
[runlim] sample:		10452.8 time, 1340.3 real, 4806.1 MB
[runlim] sample:		10532.1 time, 1350.3 real, 4806.1 MB
[runlim] sample:		10611.3 time, 1360.3 real, 4806.1 MB
[runlim] sample:		10686.6 time, 1370.3 real, 4830.3 MB
[runlim] sample:		10765.6 time, 1380.3 real, 4834.8 MB
[runlim] sample:		10844.7 time, 1390.3 real, 4828.9 MB
[runlim] sample:		10924.0 time, 1400.3 real, 4807.8 MB
[runlim] sample:		11003.3 time, 1410.3 real, 4809.3 MB
[runlim] sample:		11082.6 time, 1420.3 real, 4809.2 MB
[runlim] sample:		11161.8 time, 1430.3 real, 4816.7 MB
[runlim] sample:		11240.8 time, 1440.3 real, 4811.8 MB
[runlim] sample:		11319.8 time, 1450.3 real, 4827.5 MB
[runlim] sample:		11399.1 time, 1460.3 real, 4811.8 MB
[runlim] sample:		11478.4 time, 1470.3 real, 4812.0 MB
[runlim] sample:		11557.6 time, 1480.3 real, 4835.4 MB
[runlim] sample:		11636.7 time, 1490.3 real, 4843.2 MB
[runlim] sample:		11716.0 time, 1500.3 real, 4903.2 MB
[runlim] sample:		11795.2 time, 1510.3 real, 4902.7 MB
[runlim] sample:		11874.4 time, 1520.3 real, 4966.0 MB
[runlim] sample:		11953.7 time, 1530.3 real, 4963.6 MB
[runlim] sample:		12033.0 time, 1540.3 real, 4835.6 MB
[runlim] sample:		12112.2 time, 1550.3 real, 4859.3 MB
[runlim] sample:		12191.5 time, 1560.3 real, 4859.3 MB
[runlim] sample:		12270.6 time, 1570.3 real, 4840.2 MB
[runlim] sample:		12349.8 time, 1580.3 real, 4854.2 MB
[runlim] sample:		12429.1 time, 1590.3 real, 4852.9 MB
[runlim] sample:		12508.4 time, 1600.3 real, 4908.9 MB
[runlim] sample:		12587.6 time, 1610.3 real, 4858.7 MB
[runlim] sample:		12666.9 time, 1620.3 real, 4850.6 MB
[runlim] sample:		12746.1 time, 1630.3 real, 4869.9 MB
[runlim] sample:		12825.1 time, 1640.3 real, 4869.9 MB
[runlim] sample:		12904.2 time, 1650.3 real, 4989.4 MB
[runlim] sample:		12983.3 time, 1660.3 real, 4858.4 MB
[runlim] sample:		13062.6 time, 1670.3 real, 4850.3 MB
[runlim] sample:		13141.9 time, 1680.3 real, 4850.3 MB
[runlim] sample:		13221.1 time, 1690.3 real, 4857.0 MB
[runlim] sample:		13300.3 time, 1700.3 real, 4851.6 MB
[runlim] sample:		13379.6 time, 1710.3 real, 4851.6 MB
[runlim] sample:		13458.9 time, 1720.3 real, 5067.1 MB
[runlim] sample:		13537.9 time, 1730.3 real, 4851.6 MB
[runlim] sample:		13617.1 time, 1740.3 real, 4909.4 MB
[runlim] sample:		13696.3 time, 1750.3 real, 4851.6 MB
[runlim] sample:		13775.6 time, 1760.3 real, 4909.8 MB
[runlim] sample:		13854.8 time, 1770.3 real, 4849.1 MB
[runlim] sample:		13934.1 time, 1780.3 real, 4979.5 MB
[runlim] sample:		14013.4 time, 1790.3 real, 4917.3 MB
[runlim] sample:		14090.7 time, 1800.3 real, 4981.0 MB
[runlim] end:			Sat May 10 17:15:09 2025
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		0
[runlim] real:			1803.10 seconds
[runlim] time:			14097.02 seconds
[runlim] space:			5250.7 MB
[runlim] samples:		18028
